,Unnamed: 0,Unnamed: 0.1,row_i,thing, preferredLabel, index,cw_number,cw1_dateModified,cw1_category,cw2_dateModified,cw2_category,cw3_dateModified,cw3_category,cw4_dateModified,cw4_category,cw5_dateModified,cw5_category,cw6_dateModified,cw6_category,cw7_dateModified,cw7_category,cw8_dateModified,cw8_category,cw9_dateModified,cw9_category,cw10_dateModified,cw10_category,cw11_dateModified,cw11_category,cw12_dateModified,cw12_category,cw13_dateModified,cw13_category,cw14_dateModified,cw14_category,cw15_dateModified,cw15_category,cw16_dateModified,cw16_category,cw17_dateModified,cw17_category,cw18_dateModified,cw18_category,cw19_dateModified,cw19_category,cw20_dateModified,cw20_category,unique_categories,non_sport_categories,non_sport_category_count
511,511,511,511,388b5f68-acbe-4643-9e6c-7f734b5d016d, Women's Football, http://www.bbc.co.uk/sport/football/womens,20,2019-11-13,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-11-13,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-11-13,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-11-13,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-12-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-12-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-12-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-12-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-12-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-12-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-11-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-11-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-11-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-11-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-11-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-09-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-09-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-09-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-09-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,"['cw3_category', 'cw4_category']",2
513,513,513,513,cffb1e12-4ade-4aa0-948f-98261cbb83fb, ICC Women's World Cup, http://www.bbc.co.uk/sport/cricket/womens-world-cup,20,2019-10-15,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-11-22,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,2018-08-06,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,2018-03-05,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,2018-03-05,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,2018-02-23,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,2018-02-22,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,2017-11-21,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2017-08-25,http://www.bbc.co.uk/ontologies/applicationlogic-sport/Feature,2017-07-24,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2017-07-24,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2017-07-23,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2017-07-23,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,2017-07-23,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2017-07-23,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2017-07-23,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2017-07-23,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,2017-07-23,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2017-07-23,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2017-07-23,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,"['cw2_category', 'cw3_category', 'cw4_category', 'cw5_category', 'cw6_category', 'cw7_category', 'cw13_category', 'cw17_category']",8
516,516,516,516,8fdc4c32-3d0c-4814-9d69-3bf1269135df, Ski Jumping, http://www.bbc.co.uk/sport/ski-jumping,20,2019-05-02,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,2019-04-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-05-25,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,2018-02-25,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-12-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-12-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-10-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-10-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-06-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-03-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-01-23,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-05-01,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2017-07-28,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2016-07-13,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2016-02-13,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,"['cw1_category', 'cw3_category', 'cw17_category', 'cw18_category', 'cw19_category']",5
517,517,517,517,2c1cb659-5e5e-4f99-bd77-84b24399f68c, Rugby League The Qualifiers, http://www.bbc.co.uk/sport/rugby-league/the-qualifiers,20,2018-09-29,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-09-29,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-09-27,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-09-26,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-09-19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-10-09,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-09-09,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-08-09,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-01-09,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-08-31,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-08-31,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-08-30,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-08-26,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-08-19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-08-18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-08-14,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,2018-11-08,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-09-08,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-09-08,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-09-08,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,['cw16_category'],1
518,518,518,518,6247858b-4d10-486f-a3d1-a5ac50788a90, Serbia, http://www.bbc.co.uk/sport/football/teams/serbia,20,2019-10-21,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-15,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-09-09,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-09-09,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-09-09,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-08-09,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-07-09,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-06-09,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-08-08,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-07-27,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-07-27,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-07-07,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-04-07,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-07-06,http://www.bbc.co.uk/ontologies/applicationlogic-news/Feature,2019-07-06,http://www.bbc.co.uk/ontologies/applicationlogic-news/Feature,2019-04-25,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-04-25,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-04-16,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-04-15,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-04-04,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,,"['cw2_category', 'cw3_category', 'cw4_category', 'cw5_category', 'cw6_category', 'cw9_category', 'cw10_category', 'cw11_category', 'cw13_category', 'cw14_category', 'cw15_category', 'cw16_category', 'cw17_category', 'cw18_category', 'cw19_category', 'cw20_category']",16
519,519,519,519,24c87ae7-78db-449b-b398-ca4237d251e5, Biathlon, http://www.bbc.co.uk/sport/biathlon,20,2018-12-13,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-06-03,http://www.bbc.co.uk/ontologies/applicationlogic-programmes/Clip,2018-02-25,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-23,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-23,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-22,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-22,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-20,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-20,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-18,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-15,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-15,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-15,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-02-15,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-12-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-12-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-12-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,['cw2_category'],1
521,521,521,521,931bc5b4-1859-4572-8001-a4d322057ae0, Peru, http://www.bbc.co.uk/sport/football/teams/peru,20,2019-02-10,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-11-09,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-07-07,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-07-07,http://www.bbc.co.uk/ontologies/applicationlogic-news/Analysis,2019-07-07,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-07-07,http://www.bbc.co.uk/ontologies/applicationlogic-news/Interactive,2019-06-07,http://www.bbc.co.uk/ontologies/applicationlogic-news/Explainer,2019-04-07,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-04-07,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-06-29,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-06-22,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-06-22,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-06-19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-06-16,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-06-16,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-06-14,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2018-08-11,http://www.bbc.co.uk/ontologies/applicationlogic-news/Feature,2018-05-11,http://www.bbc.co.uk/ontologies/applicationlogic-news/Feature,2018-03-10,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2018-09-13,http://www.bbc.co.uk/ontologies/applicationlogic-news/Feature,,"['cw1_category', 'cw4_category', 'cw6_category', 'cw7_category', 'cw9_category', 'cw11_category', 'cw13_category', 'cw14_category', 'cw15_category', 'cw16_category', 'cw17_category', 'cw18_category', 'cw19_category', 'cw20_category']",14
522,522,522,522,fe63c304-110f-4fad-b9c7-7d00410abc92, Freestyle Skiing, http://www.bbc.co.uk/sport/freestyle-skiing,20,2019-10-23,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-05-08,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-06-15,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-04-15,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-07-04,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-04-04,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-03-19,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-02-27,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-02-26,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-02-14,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-02-13,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-09-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-04-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-04-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-04-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-03-02,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-01-31,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-01-31,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-01-31,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-01-31,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,"['cw1_category', 'cw2_category', 'cw4_category', 'cw7_category', 'cw9_category']",5
523,523,523,523,98597f3a-b928-4bba-ac36-a719eaa4658b, Gaelic Games, http://www.bbc.co.uk/sport/northern-ireland/gaelic-games,20,2019-11-11,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-10-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-09-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-06-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-06-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-05-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-03-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-03-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-03-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-03-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-03-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-02-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-02-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-01-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-01-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-31,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,['cw1_category'],1
525,525,525,525,3d814d88-1f22-d042-a9a6-87fd9216a50a, Brighton & Hove Albion, http://www.bbc.co.uk/sport/football/teams/brighton-and-hove-albion,20,2019-10-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-07-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-02-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-02-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-02-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-01-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-01-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-01-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-29,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-10-26,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-26,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-26,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-26,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-25,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-25,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-19,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,['cw11_category'],1
527,527,527,527,1c9c5c77-4d89-414a-a5df-1f9f1a28d630, Real Madrid, http://www.bbc.co.uk/sport/football/teams/real-madrid,20,2019-12-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-11-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-09-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-07-11,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-07-11,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-07-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-07-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-06-11,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-05-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-05-11,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-04-11,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-04-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-02-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-01-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-30,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-29,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-10-29,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-29,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-10-26,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-10-23,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,,"['cw4_category', 'cw5_category', 'cw8_category', 'cw10_category', 'cw11_category', 'cw16_category', 'cw19_category', 'cw20_category']",8
528,528,528,528,2acacd19-6609-1840-9c2b-b0820c50d281, Chelsea, http://www.bbc.co.uk/sport/football/teams/chelsea,20,2019-11-13,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-11-13,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-12-11,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-09-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-09-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-09-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-09-11,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-08-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-08-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-07-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-06-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-06-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-06-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-05-11,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-05-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-05-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-04-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-04-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-02-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-02-11,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,"['cw3_category', 'cw7_category', 'cw14_category']",3
530,530,530,530,3d119357-390d-458a-b33c-3910532977fd, Poland, http://www.bbc.co.uk/sport/football/teams/poland,20,2019-10-13,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-06-25,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-03-24,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2019-03-15,http://www.bbc.co.uk/ontologies/applicationlogic-news/Analysis,2019-01-14,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-01-14,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2019-12-01,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2018-11-20,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-10-14,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-10-13,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-11-10,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-07-09,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-03-09,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-07-17,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-12-07,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-03-07,http://www.bbc.co.uk/ontologies/applicationlogic-news/News,2018-03-07,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-06-29,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-06-28,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,2018-06-28,http://www.bbc.co.uk/ontologies/applicationlogic-sport/News,,"['cw4_category', 'cw5_category', 'cw6_category', 'cw7_category', 'cw16_category']",5
